tiempo[ms]V_Panel[V]	I_Panel[A]	R_Carga[Ohms]	P_Panel[W]	G[W/m2]	T[°C]	Load[%]							
load=95.0													
396022	38.1		10.0		3.8		381.2		800		60.0		95.0
load=95.0													
396533	39.1		10.0		3.9		392.9		800		60.0		95.0
load=95.0													
397044	39.6		10.1		3.9		397.9		800		60.0		95.0
load=95.0													
397555	38.8		10.0		3.9		390.2		800		60.0		95.0
load=95.0													
398066	38.4		10.0		3.8		384.7		800		60.0		95.0
load=95.0													
398577	37.7		10.0		3.8		377.7		800		60.0		95.0
load=95.0													
399088	39.0		10.0		3.9		391.5		800		60.0		95.0
load=95.0													
399599	39.1		10.1		3.9		393.2		800		60.0		95.0
load=95.0													
400110	39.6		10.1		3.9		397.9		800		59.0		95.0
load=95.0													
400621	38.4		10.0		3.8		383.6		800		55.0		95.0
load=95.0													
401132	40.9		10.0		4.1		407.6		800		40.0		95.0
load=95.0													
401643	42.8		9.9		4.3		424.7		800		27.0		95.0
load=95.0													
402154	42.9		10.0		4.3		427.2		800		28.0		95.0
load=95.0													
402665	42.6		9.9		4.3		422.6		800		26.0		95.0
load=95.0													
403176	41.8		9.9		4.2		414.2		800		25.0		95.0
load=95.0													
403687	42.5		9.9		4.3		420.9		800		25.0		95.0
load=95.0													
404198	42.2		9.9		4.3		417.7		800		25.0		95.0
load=95.0													
404709	42.8		9.9		4.3		425.3		800		25.0		95.0
load=95.0													
405220	44.0		9.9		4.4		436.0		800		25.0		95.0
load=95.0													
405731	43.1		9.9		4.4		425.7		800		25.0		95.0
load=95.0													
406242	43.1		9.9		4.3		427.0		800		25.0		95.0
load=95.0													
406753	44.0		9.9		4.4		436.7		800		25.0		95.0
load=95.0													
407264	43.4		9.9		4.4		431.2		800		25.0		95.0
load=95.0													
407775	43.1		9.9		4.3		427.0		800		25.0		95.0
load=95.0													
408286	41.9		9.9		4.2		414.7		800		25.0		95.0
load=95.0													
408797	42.9		9.9		4.3		424.6		800		25.0		95.0
load=95.0													
409308	42.9		9.9		4.3		426.2		800		25.0		95.0
load=95.0													
409819	43.7		9.9		4.4		433.8		800		25.0		95.0
load=95.0													
410330	42.8		9.9		4.3		425.3		800		25.0		95.0
load=95.0													
410841	41.6		9.9		4.2		411.5		800		25.0		95.0
load=95.0													
411352	42.9		9.9		4.3		424.9		800		25.0		95.0
load=95.0													
411863	43.5		9.9		4.4		431.7		800		25.0		95.0
load=95.0													
412374	44.1		9.9		4.4		438.4		800		25.0		95.0
load=95.0													
412885	44.0		9.9		4.4		436.0		800		25.0		95.0
load=95.0													
413396	41.8		9.9		4.2		413.9		800		25.0		95.0
load=95.0													
413907	42.7		9.9		4.3		422.8		800		25.0		95.0
load=95.0													
414418	43.4		9.9		4.4		430.5		800		25.0		95.0
load=95.0													
414929	44.8		9.9		4.5		445.7		800		25.0		95.0
load=95.0													
415440	42.9		9.9		4.3		426.2		800		25.0		95.0
load=95.0													
415951	42.8		9.9		4.3		423.8		800		25.0		95.0
load=95.0													
416462	42.8		9.9		4.3		423.5		800		25.0		95.0
load=95.0													
416973	43.2		9.9		4.4		428.8		800		25.0		95.0
load=95.0													
417484	43.7		9.9		4.4		434.4		800		25.0		95.0
load=95.0													
417995	42.6		9.9		4.3		423.6		800		25.0		95.0
load=95.0													
418506	42.7		9.9		4.3		422.8		800		25.0		95.0
load=95.0													
419017	43.5		9.9		4.4		430.7		800		25.0		95.0
load=95.0													
419528	43.1		9.9		4.3		427.3		800		25.0		95.0
load=95.0													
420039	43.8		9.9		4.4		435.8		800		25.0		95.0
load=95.0													
420550	43.5		9.9		4.4		432.0		800		25.0		95.0
load=95.0													
421061	43.1		9.9		4.3		427.3		800		25.0		95.0
load=95.0													
421572	42.2		9.9		4.3		418.9		800		25.0		95.0
load=95.0													
422083	42.9		9.9		4.3		426.2		800		25.0		95.0
load=95.0													
422594	43.1		9.9		4.3		427.6		800		25.0		95.0
load=95.0													
423105	42.9		9.9		4.3		426.1		800		25.0		95.0
load=95.0													
423616	42.2		9.9		4.3		417.3		800		25.0		95.0
load=95.0													
424127	42.8		9.9		4.3		424.1		800		25.0		95.0
load=95.0													
424638	42.8		9.9		4.3		424.7		800		25.0		95.0
load=95.0													
425149	43.7		9.9		4.4		433.4		800		25.0		95.0
load=95.0													
425660	42.9		9.9		4.3		426.8		800		25.0		95.0
load=95.0													
426171	42.5		9.9		4.3		420.6		800		25.0		95.0
load=95.0													
426682	41.5		9.9		4.2		410.1		800		25.0		95.0
load=95.0													
427193	44.2		9.9		4.5		439.6		800		25.0		95.0
load=95.0													
427704	42.5		9.9		4.3		422.3		800		25.0		95.0
load=95.0													
428215	42.2		9.9		4.3		417.7		800		25.0		95.0
load=95.0													
428726	43.4		9.9		4.4		428.9		800		25.0		95.0
load=95.0													
429237	42.5		9.9		4.3		420.2		800		25.0		95.0
load=95.0													
429748	43.5		9.9		4.4		431.3		800		25.0		95.0
load=95.0													
430259	44.0		9.9		4.4		436.3		800		25.0		95.0
load=95.0													
430770	43.7		9.9		4.4		433.8		800		25.0		95.0
load=95.0													
431281	42.8		9.9		4.3		423.8		800		25.0		95.0
load=95.0													
431792	43.5		9.9		4.4		431.7		800		25.0		95.0
load=95.0													
432303	43.7		9.9		4.4		433.4		800		25.0		95.0
load=95.0													
432814	43.4		9.9		4.4		430.5		800		25.0		95.0
load=95.0													
433325	42.8		9.9		4.3		424.7		800		25.0		95.0
load=95.0													
433836	42.6		9.9		4.3		421.7		800		25.0		95.0
load=95.0													
434347	42.8		9.9		4.3		423.8		800		25.0		95.0
load=95.0													
434858	43.7		9.9		4.4		434.1		800		25.0		95.0
load=95.0													
435369	44.1		9.9		4.4		438.4		800		25.0		95.0
load=95.0													
435880	42.6		9.9		4.3		422.3		800		25.0		95.0
load=95.0													
436391	42.6		9.9		4.3		422.3		800		25.0		95.0
load=95.0													
436902	42.6		9.9		4.3		421.4		800		25.0		95.0
load=95.0													
437413	43.2		10.0		4.3		430.3		800		25.0		95.0
load=95.0													
437924	42.8		9.9		4.3		425.0		800		25.0		95.0
load=95.0													
438435	43.4		9.9		4.4		430.2		800		25.0		95.0
load=95.0													
438946	42.5		9.9		4.3		419.6		800		25.0		95.0
load=95.0													
439457	42.1		9.9		4.3		417.2		800		25.0		95.0
load=95.0													
439968	44.0		9.9		4.4		436.7		800		25.0		95.0
load=95.0													
440479	43.2		9.9		4.3		429.7		800		25.0		95.0
load=95.0													
440990	42.1		9.9		4.3		415.9		800		25.0		95.0
load=95.0													
441501	42.2		9.9		4.3		417.3		800		25.0		95.0
load=95.0													
442012	42.2		9.9		4.3		418.3		800		25.0		95.0
load=95.0													
442523	42.6		9.9		4.3		423.6		800		25.0		95.0
load=95.0													
443034	44.5		9.9		4.5		442.8		800		25.0		95.0
load=95.0													
443545	42.3		9.9		4.3		419.4		800		25.0		95.0
load=95.0													
444056	42.3		9.9		4.3		418.7		800		25.0		95.0
load=95.0													
444567	43.1		9.9		4.4		426.4		800		25.0		95.0
load=95.0													
445078	43.2		9.9		4.4		429.4		800		25.0		95.0
load=95.0													
445589	43.7		9.9		4.4		432.2		800		25.0		95.0
load=95.0													
446100	42.9		9.9		4.3		426.2		800		25.0		95.0
load=95.0													
446611	42.6		9.9		4.3		422.9		800		25.0		95.0
load=95.0													
447122	43.1		9.9		4.3		426.7		800		25.0		95.0
load=95.0													
447633	43.2		9.9		4.3		429.7		800		25.0		95.0
load=95.0													
448144	43.5		9.9		4.4		432.0		800		25.0		95.0
load=95.0													
448655	42.3		9.9		4.3		419.8		800		25.0		95.0
load=95.0													
449166	42.9		9.9		4.3		424.6		800		25.0		95.0
load=95.0													
449677	42.8		9.9		4.3		423.5		800		25.0		95.0
load=95.0													
450188	44.0		9.9		4.4		436.7		800		25.0		95.0
load=95.0													
450699	42.8		9.9		4.3		425.3		800		25.0		95.0
load=95.0													
451210	42.3		9.9		4.3		420.3		800		25.0		95.0
load=95.0													
451721	41.2		9.9		4.2		408.1		800		25.0		95.0
load=95.0													
452232	41.9		9.9		4.2		414.4		800		25.0		95.0
load=95.0													
452743	44.0		9.9		4.4		436.7		800		25.0		95.0
load=95.0													
453254	42.9		9.9		4.3		426.2		800		25.0		95.0
load=95.0													
453765	42.5		9.9		4.3		420.9		800		25.0		95.0
load=95.0													
454276	41.8		9.9		4.2		413.0		800		25.0		95.0
load=95.0													
454787	44.1		9.9		4.4		437.1		800		25.0		95.0
load=95.0													
455298	43.8		9.9		4.4		434.2		800		25.0		95.0
load=95.0													
455809	43.5		9.9		4.4		431.7		800		25.0		95.0
load=95.0													
456320	43.2		9.9		4.4		427.5		800		25.0		95.0
load=95.0													
456831	41.9		9.9		4.2		415.4		800		25.0		95.0
load=95.0													
457342	42.3		9.9		4.3		419.7		800		25.0		95.0
load=95.0													
457853	43.5		9.9		4.4		432.3		800		25.0		95.0
load=95.0													
458364	43.7		9.9		4.4		434.4		800		25.0		95.0
load=94.5													
458875	43.2		9.9		4.4		428.1		800		25.0		94.5
load=95.0													
459386	42.3		9.9		4.3		419.1		800		25.0		95.0
load=95.0													
459897	42.6		9.9		4.3		422.9		800		25.0		95.0
load=95.0													
460408	43.1		9.9		4.3		427.9		800		25.0		95.0
load=95.0													
460919	43.7		9.9		4.4		433.4		800		25.0		95.0
load=95.0													
461430	42.2		9.9		4.3		418.6		800		25.0		95.0
load=95.0													
461941	42.3		9.9		4.3		420.0		800		25.0		95.0
load=95.0													
462452	43.1		9.9		4.3		427.9		800		25.0		95.0
load=95.0													
462963	43.8		9.9		4.4		435.5		800		25.0		95.0
load=95.0													
463474	43.1		9.9		4.3		427.3		800		25.0		95.0
load=95.0													
463985	42.8		9.9		4.3		423.8		800		25.0		95.0
load=95.0													
464496	41.3		9.9		4.2		409.6		800		25.0		95.0
load=95.0													
465007	42.8		9.9		4.3		425.3		800		25.0		95.0
load=95.0													
465518	43.7		9.9		4.4		432.8		800		25.0		95.0
load=95.0													
466029	42.8		9.9		4.3		425.0		800		25.0		95.0
load=95.0													
466540	42.5		9.9		4.3		420.9		800		25.0		95.0
load=95.0													
467051	42.2		9.9		4.3		418.3		800		25.0		95.0
load=95.0													
467562	42.3		9.9		4.3		419.4		800		25.0		95.0
load=95.0													
468073	44.1		9.9		4.4		437.8		800		25.0		95.0
load=95.0													
468584	43.4		9.9		4.4		430.2		800		25.0		95.0
load=95.0													
469095	42.2		9.9		4.3		417.3		800		25.0		95.0
load=95.0													
469606	42.5		9.9		4.3		420.8		800		25.0		95.0
load=95.0													
470117	43.2		9.9		4.4		429.1		800		25.0		95.0
load=95.0													
470628	43.2		10.0		4.3		430.3		800		25.0		95.0
load=95.0													
471139	43.8		9.9		4.4		434.9		800		25.0		95.0
load=95.0													
471650	42.8		9.9		4.3		424.1		800		25.0		95.0
load=95.0													
472161	42.8		9.9		4.3		423.1		800		25.0		95.0
load=95.0													
472672	43.7		9.9		4.4		433.4		800		25.0		95.0
load=95.0													
473183	43.5		9.9		4.4		432.9		800		25.0		95.0
load=95.0													
473694	43.1		9.9		4.3		427.6		800		25.0		95.0
load=95.0													
474205	42.6		9.9		4.3		420.9		800		25.0		95.0
load=95.0													
474716	41.8		9.9		4.2		413.6		800		25.0		95.0
load=95.0													
475227	44.1		9.9		4.5		436.8		800		25.0		95.0
load=95.0													
475738	44.1		9.9		4.4		437.5		800		25.0		95.0
load=95.0													
476249	42.9		9.9		4.3		425.5		800		25.0		95.0
load=95.0													
476760	43.1		9.9		4.4		426.0		800		25.0		95.0
load=95.0													
477271	41.8		9.9		4.2		413.9		800		25.0		95.0
load=95.0													
477782	41.9		9.9		4.2		415.7		800		25.0		95.0
load=95.0													
478293	44.1		9.9		4.4		437.8		800		25.0		95.0
load=95.0													
478804	42.8		9.9		4.3		424.6		800		25.0		95.0
load=95.0													
479315	43.5		9.9		4.4		430.4		800		25.0		95.0
load=95.0													
479826	41.8		9.9		4.2		413.9		800		25.0		95.0
load=95.0													
480337	43.4		9.9		4.4		429.6		800		25.0		95.0
