tiempo[ms]V_Panel[V]	I_Panel[A]	R_Carga[Ohms]	P_Panel[W]	G[W/m2]	T[°C]	Load[%]							
load=61.0													
394478	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
394987	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
395496	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
396005	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
396514	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
397023	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
397532	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
398041	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
398550	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
399059	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
399568	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
400077	36.92		10.49		3.5		387.4		800		60.0		61.0
load=62.0													
400586	37.07		10.49		3.5		388.9		800		59.0		62.0
load=62.0													
401095	37.07		10.49		3.5		388.9		800		59.0		62.0
load=63.0													
401604	38.97		10.43		3.7		406.6		800		43.0		63.0
load=64.0													
402113	40.73		10.38		3.9		422.8		800		29.0		64.0
load=65.0													
402622	41.03		10.37		4.0		425.6		800		27.0		65.0
load=66.0													
403131	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
403640	41.32		10.37		4.0		428.3		800		24.0		66.0
load=66.0													
404149	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
404658	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
405167	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
405676	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
406185	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
406694	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
407203	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
407712	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
408221	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
408730	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
409239	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
409748	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
410257	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
410766	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
411275	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
411784	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
412293	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
412802	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
413311	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
413820	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
414329	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
414838	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
415347	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
415856	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
416365	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
416874	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
417383	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
417892	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
418401	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
418910	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
419419	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
419928	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
420437	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
420946	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
421455	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
421964	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
422473	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
422982	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
423491	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
424000	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
424509	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
425018	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
425527	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
426036	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
426545	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
427054	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
427563	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
428072	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
428581	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
429090	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
429599	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
430108	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
430617	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
431126	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
431635	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
432144	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
432653	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
433162	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
433671	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
434180	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
434689	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
435198	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
435707	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
436216	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
436725	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
437234	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
437743	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
438252	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
438761	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
439270	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
439779	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
440288	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
440797	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
441306	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
441815	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
442324	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
442833	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
443342	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
443851	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
444360	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
444869	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
445378	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
445887	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
446396	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
446905	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
447414	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
447923	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
448432	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
448941	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
449450	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
449959	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
450468	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
450977	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
451486	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
451995	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
452504	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
453013	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
453522	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
454031	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
454540	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
455049	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
455558	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
456067	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
456576	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
457085	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
457594	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
458103	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
458612	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
459121	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
459630	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
460139	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
460648	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
461157	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
461666	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
462175	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
462684	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
463193	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
463702	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
464211	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
464720	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
465229	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
465738	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
466247	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
466756	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
467265	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
467774	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
468283	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
468792	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
469301	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
469810	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
470319	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
470828	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
471337	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
471846	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
472355	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
472864	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
473373	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
473882	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
474391	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
474900	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
475409	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
475918	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
476427	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
476936	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
477445	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
477954	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
478463	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
478972	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
479481	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
479990	41.32		10.37		4.0		428.3		800		25.0		66.0
load=66.0													
480499	41.32		10.37		4.0		428.3		800		25.0		66.0
