tiempo[ms]V_Panel[V]	I_Panel[A]	R_Carga[Ohms]	P_Panel[W]	G[W/m2]	T[°C]	Load[%]							
load=95.0													
197116	41.8		10.4		4.0		433.2		800		25.0		95.0
load=95.0													
197624	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
198132	41.8		10.4		4.0		433.5		800		25.0		95.0
load=95.0													
198640	41.8		10.4		4.0		432.9		800		25.0		95.0
load=95.0													
199148	41.8		10.4		4.0		433.2		800		25.0		95.0
load=95.0													
199656	41.8		10.4		4.0		433.5		800		25.0		95.0
load=95.0													
200164	41.6		10.4		4.0		432.0		800		25.0		95.0
load=95.0													
200672	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
201180	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
201688	41.6		10.4		4.0		431.4		800		25.0		95.0
load=95.0													
202196	41.6		10.4		4.0		431.4		800		25.0		95.0
load=95.0													
202704	41.6		10.4		4.0		432.0		800		25.0		95.0
load=95.0													
203212	41.8		10.4		4.0		433.5		800		25.0		95.0
load=95.0													
203720	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
204228	41.5		10.4		4.0		429.8		800		25.0		95.0
load=95.0													
204736	41.6		10.4		4.0		432.0		800		25.0		95.0
load=95.0													
205244	41.8		10.4		4.0		432.9		800		25.0		95.0
load=95.0													
205752	41.6		10.4		4.0		432.0		800		25.0		95.0
load=95.0													
206260	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
206768	41.8		10.4		4.0		433.2		800		25.0		95.0
load=95.0													
207276	41.5		10.4		4.0		430.1		800		25.0		95.0
load=95.0													
207784	41.6		10.4		4.0		432.0		800		25.0		95.0
load=95.0													
208292	41.5		10.4		4.0		430.4		800		25.0		95.0
load=95.0													
208800	42.1		10.4		4.1		436.5		800		25.0		95.0
load=95.0													
209308	41.5		10.4		4.0		430.4		800		25.0		95.0
load=95.0													
209816	41.9		10.4		4.0		435.0		800		25.0		95.0
load=95.0													
210324	41.9		10.4		4.0		435.0		800		25.0		95.0
load=95.0													
210832	41.6		10.4		4.0		432.0		800		25.0		95.0
load=95.0													
211340	41.9		10.4		4.0		435.0		800		25.0		95.0
load=95.0													
211848	41.8		10.4		4.0		433.5		800		25.0		95.0
load=95.0													
212356	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
212864	41.8		10.4		4.0		433.5		800		25.0		95.0
load=95.0													
213372	41.9		10.4		4.0		434.7		800		25.0		95.0
load=95.0													
213880	41.8		10.4		4.0		433.2		800		25.0		95.0
load=95.0													
214388	41.9		10.4		4.0		434.7		800		25.0		95.0
load=95.0													
214896	41.9		10.4		4.0		434.7		800		25.0		95.0
load=95.0													
215404	41.5		10.4		4.0		430.1		800		25.0		95.0
load=95.0													
215912	41.6		10.4		4.0		432.0		800		25.0		95.0
load=95.0													
216420	41.6		10.4		4.0		432.0		800		25.0		95.0
load=95.0													
216928	41.8		10.4		4.0		433.8		800		25.0		95.0
load=95.0													
217436	41.8		10.4		4.0		433.8		800		25.0		95.0
load=95.0													
217944	41.8		10.4		4.0		433.2		800		25.0		95.0
load=95.0													
218452	41.8		10.4		4.0		433.2		800		25.0		95.0
load=95.0													
218960	41.6		10.4		4.0		432.3		800		25.0		95.0
load=95.0													
219468	41.8		10.4		4.0		433.8		800		25.0		95.0
load=95.0													
219976	41.8		10.4		4.0		433.5		800		25.0		95.0
load=95.0													
220484	41.9		10.4		4.0		435.0		800		25.0		95.0
load=95.0													
220992	41.8		10.4		4.0		432.9		799		25.0		95.0
load=95.0													
221500	42.1		10.4		4.1		435.6		799		25.0		95.0
load=95.0													
222008	41.6		10.2		4.1		424.0		784		25.0		95.0
load=95.0													
222516	41.8		10.0		4.2		417.3		770		25.0		95.0
load=95.0													
223024	41.6		9.8		4.2		408.5		756		25.0		95.0
load=92.0													
223532	41.8		9.6		4.3		402.0		741		25.0		92.0
load=89.0													
224040	41.8		9.4		4.4		393.7		727		25.0		89.0
load=86.0													
224548	41.8		9.2		4.5		385.5		712		25.0		86.0
load=83.0													
225056	41.9		9.0		4.6		378.8		696		25.0		83.0
load=86.0													
225564	41.6		8.8		4.7		367.3		681		25.0		86.0
load=83.0													
226072	41.8		8.6		4.8		360.7		667		25.0		83.0
load=80.0													
226580	41.9		8.5		5.0		354.6		652		25.0		80.0
load=83.0													
227088	41.8		8.3		5.0		345.7		638		25.0		83.0
load=86.0													
227596	41.8		8.1		5.2		338.0		624		25.0		86.0
load=89.0													
228104	41.8		7.9		5.3		328.6		607		25.0		89.0
load=92.0													
228612	41.8		7.7		5.4		321.5		593		25.0		92.0
load=89.0													
229120	41.9		7.5		5.6		315.0		579		25.0		89.0
load=92.0													
229628	41.6		7.3		5.7		304.8		564		25.0		92.0
load=89.0													
230136	41.8		7.1		5.9		297.4		549		25.0		89.0
load=86.0													
230644	41.9		6.9		6.0		291.0		535		25.0		86.0
load=83.0													
231152	41.9		6.8		6.2		283.4		520		25.0		83.0
load=80.0													
231660	41.9		6.6		6.4		274.8		504		25.0		80.0
load=83.0													
232168	41.6		6.4		6.6		264.3		490		25.0		83.0
load=80.0													
232676	41.9		6.2		6.8		258.5		476		25.0		80.0
load=77.0													
233184	41.9		6.0		7.0		252.0		462		25.0		77.0
load=74.0													
233692	41.9		5.8		7.2		243.4		447		25.0		74.0
load=77.0													
234200	41.8		5.6		7.4		234.3		432		25.0		77.0
load=80.0													
234708	41.8		5.4		7.7		226.7		417		25.0		80.0
load=83.0													
235216	41.8		5.2		8.0		217.8		402		25.0		83.0
load=86.0													
235724	41.6		5.0		8.3		209.7		388		25.0		86.0
load=89.0													
236232	41.6		4.8		8.6		201.8		373		25.0		89.0
load=92.0													
236740	41.6		4.7		8.9		195.4		362		25.0		92.0
load=89.0													
237248	41.8		4.7		8.9		196.1		361		25.0		89.0
load=86.0													
237756	42.1		4.5		9.3		189.2		346		25.0		86.0
load=89.0													
238264	41.5		4.3		9.6		178.3		331		25.0		89.0
load=92.0													
238772	41.6		4.1		10.1		171.3		316		25.0		92.0
load=95.0													
239280	41.6		4.1		10.3		168.9		312		25.0		95.0
load=95.0													
239788	41.5		4.0		10.3		166.8		309		25.0		95.0
load=95.0													
240296	41.5		4.0		10.4		164.9		306		25.0		95.0
load=92.0													
240804	41.6		3.9		10.6		163.4		302		25.0		92.0
load=89.4													
241312	41.9		3.9		10.7		163.6		300		25.0		89.4
load=92.4													
241820	41.6		3.9		10.7		162.2		300		25.0		92.4
load=89.4													
242328	41.8		3.9		10.7		162.8		300		25.0		89.4
load=88.9													
242836	42.1		3.9		10.8		163.9		300		25.0		88.9
load=91.9													
243344	41.8		3.9		10.7		162.8		300		25.0		91.9
load=94.9													
243852	41.8		3.9		10.7		162.8		300		25.0		94.9
load=95.0													
244360	41.8		3.9		10.7		163.1		300		25.0		95.0
load=95.0													
244868	41.8		3.9		10.7		162.8		300		25.0		95.0
load=95.0													
245376	41.9		3.9		10.8		163.3		300		25.0		95.0
load=95.0													
245884	41.6		3.9		10.7		162.2		300		25.0		95.0
load=94.4													
246392	41.8		3.9		10.7		162.4		300		25.0		94.4
load=94.9													
246900	41.5		3.9		10.6		161.6		300		25.0		94.9
load=95.0													
247408	41.8		3.9		10.7		162.8		300		25.0		95.0
load=95.0													
247916	41.8		3.9		10.7		162.8		300		25.0		95.0
load=95.0													
248424	41.8		3.9		10.7		163.1		300		25.0		95.0
load=95.0													
248932	41.8		3.9		10.7		163.4		300		25.0		95.0
load=95.0													
249440	41.6		3.9		10.7		162.2		300		25.0		95.0
load=95.0													
249948	41.9		3.9		10.7		163.6		300		25.0		95.0
load=95.0													
250456	41.9		3.9		10.7		164.2		300		25.0		95.0
load=95.0													
250964	41.9		3.9		10.7		163.6		300		25.0		95.0
load=95.0													
251472	41.9		3.9		10.7		163.6		300		25.0		95.0
load=95.0													
251980	41.9		3.9		10.7		163.6		300		25.0		95.0
load=95.0													
252488	41.9		3.9		10.8		163.3		300		25.0		95.0
load=95.0													
252996	41.9		3.9		10.7		163.6		300		25.0		95.0
load=95.0													
253504	41.9		3.9		10.8		163.3		300		25.0		95.0
load=95.0													
254012	41.6		3.9		10.7		162.5		300		25.0		95.0
load=95.0													
254520	41.8		3.9		10.7		162.4		300		25.0		95.0
load=95.0													
255028	41.9		3.9		10.8		163.3		300		25.0		95.0
load=95.0													
255536	41.8		3.9		10.7		162.8		300		25.0		95.0
load=95.0													
256044	41.6		3.9		10.7		161.9		300		25.0		95.0
load=95.0													
256552	41.8		3.9		10.7		163.1		300		25.0		95.0
load=95.0													
257060	41.5		3.9		10.6		161.6		300		25.0		95.0
load=95.0													
257568	41.6		3.9		10.7		161.9		300		25.0		95.0
load=95.0													
258076	41.9		3.9		10.8		163.3		300		25.0		95.0
load=95.0													
258584	41.5		3.9		10.6		161.6		300		25.0		95.0
load=95.0													
259092	41.6		3.9		10.7		162.5		300		25.0		95.0
load=95.0													
259600	41.9		3.9		10.8		163.3		300		25.0		95.0
load=95.0													
260108	41.8		3.9		10.7		162.8		300		25.0		95.0
load=95.0													
260616	41.9		3.9		10.8		163.3		300		25.0		95.0
load=95.0													
261124	41.8		3.9		10.7		163.1		300		25.0		95.0
load=95.0													
261632	41.8		3.9		10.7		162.8		300		25.0		95.0
load=95.0													
262140	41.9		3.9		10.7		163.6		300		25.0		95.0
load=95.0													
262648	41.6		3.9		10.7		162.5		300		25.0		95.0
load=95.0													
263156	41.9		3.9		10.8		163.0		300		25.0		95.0
load=95.0													
263664	41.9		3.9		10.8		163.3		300		25.0		95.0
load=95.0													
264172	41.8		3.9		10.7		162.4		300		25.0		95.0
load=95.0													
264680	41.8		3.9		10.7		163.1		300		25.0		95.0
load=95.0													
265188	41.8		3.9		10.7		162.4		300		25.0		95.0
load=95.0													
265696	41.9		3.9		10.8		163.0		300		25.0		95.0
load=94.7													
266204	41.8		3.9		10.7		163.1		300		25.0		94.7
load=95.0													
266712	41.9		3.9		10.8		163.3		300		25.0		95.0
load=95.0													
267220	41.8		3.9		10.7		163.1		300		25.0		95.0
load=95.0													
267728	41.6		3.9		10.7		162.5		300		25.0		95.0
load=95.0													
268236	41.8		3.9		10.7		163.1		300		25.0		95.0
load=95.0													
268744	41.8		3.9		10.7		163.1		300		25.0		95.0
load=95.0													
269252	41.9		3.9		10.8		163.3		300		25.0		95.0
load=95.0													
269760	41.6		3.9		10.7		161.6		300		25.0		95.0
load=95.0													
270268	41.9		3.9		10.8		163.0		300		25.0		95.0
load=95.0													
270776	41.9		3.9		10.7		163.6		300		25.0		95.0
load=95.0													
271284	42.1		3.9		10.8		164.2		300		25.0		95.0
load=95.0													
271792	41.6		3.9		10.7		162.5		300		25.0		95.0
load=95.0													
272300	41.9		3.9		10.8		163.3		300		25.0		95.0
load=95.0													
272808	41.6		3.9		10.7		162.5		300		25.0		95.0
load=94.7													
273316	41.8		3.9		10.7		163.4		300		25.0		94.7
load=95.0													
273824	41.6		3.9		10.7		162.2		300		25.0		95.0
load=95.0													
274332	41.9		3.9		10.7		163.9		300		25.0		95.0
load=95.0													
274840	41.8		3.9		10.7		162.4		300		25.0		95.0
load=95.0													
275348	41.8		3.9		10.7		162.4		300		25.0		95.0
load=95.0													
275856	41.6		3.9		10.7		162.2		300		25.0		95.0
load=95.0													
276364	41.5		3.9		10.6		161.6		300		25.0		95.0
load=95.0													
276872	41.8		3.9		10.7		163.1		300		25.0		95.0
load=95.0													
277380	41.6		3.9		10.7		162.2		300		25.0		95.0
load=95.0													
277888	41.8		3.9		10.7		162.8		300		25.0		95.0
load=95.0													
278396	41.6		3.9		10.7		162.5		300		25.0		95.0
load=95.0													
278904	41.6		3.9		10.7		162.2		300		25.0		95.0
load=95.0													
279412	41.9		3.9		10.8		163.0		300		25.0		95.0
load=95.0													
279920	41.6		3.9		10.7		162.5		300		25.0		95.0
load=95.0													
280428	41.8		3.9		10.7		162.8		300		25.0		95.0
load=95.0													
280936	41.5		3.9		10.6		161.6		300		25.0		95.0
load=95.0													
281444	41.9		3.9		10.7		164.2		301		25.0		95.0
load=93.0													
281952	41.5		4.0		10.3		167.1		311		25.0		93.0
load=90.0													
282460	41.5		4.2		9.8		175.6		326		25.0		90.0
load=93.0													
282968	41.8		4.4		9.5		184.5		340		25.0		93.0
load=95.0													
283476	41.8		4.6		9.1		192.4		354		25.0		95.0
load=95.0													
283984	41.8		4.8		8.7		200.4		369		25.0		95.0
load=92.0													
284492	41.6		5.0		8.4		206.7		383		25.0		92.0
load=95.0													
285000	41.8		5.2		8.1		216.0		398		25.0		95.0
load=92.0													
285508	41.6		5.4		7.7		223.5		414		25.0		92.0
load=95.0													
286016	41.8		5.6		7.5		231.9		428		25.0		95.0
load=92.0													
286524	41.5		5.7		7.2		238.2		443		25.0		92.0
load=95.0													
287032	41.9		5.9		7.1		248.4		457		25.0		95.0
load=92.0													
287540	41.6		6.1		6.8		254.9		472		25.0		92.0
load=89.0													
288048	41.6		6.3		6.6		262.5		486		25.0		89.0
load=92.0													
288556	41.8		6.5		6.4		272.0		502		25.0		92.0
load=89.0													
289064	41.6		6.7		6.2		278.9		516		25.0		89.0
load=92.0													
289572	41.8		6.9		6.1		287.9		531		25.0		92.0
load=95.0													
290080	41.8		7.1		5.9		295.8		546		25.0		95.0
load=95.0													
290588	41.8		7.3		5.7		303.8		560		25.0		95.0
load=92.0													
291096	41.6		7.5		5.6		310.6		575		25.0		92.0
load=89.0													
291604	41.5		7.6		5.4		317.1		590		25.0		89.0
load=92.0													
292112	41.8		7.9		5.3		327.9		605		25.0		92.0
load=95.0													
292620	41.8		8.0		5.2		335.3		619		25.0		95.0
load=92.0													
293128	41.6		8.2		5.1		342.3		634		25.0		92.0
load=95.0													
293636	41.8		8.4		5.0		351.2		648		25.0		95.0
load=92.0													
294144	41.6		8.6		4.8		358.2		663		25.0		92.0
load=89.0													
294652	41.6		8.8		4.7		365.5		678		25.0		89.0
load=92.0													
295160	41.8		9.0		4.6		375.1		693		25.0		92.0
load=89.0													
295668	41.6		9.2		4.5		382.6		708		25.0		89.0
load=92.0													
296176	41.8		9.4		4.5		391.0		722		25.0		92.0
load=89.0													
296684	41.6		9.6		4.4		397.5		737		25.0		89.0
load=86.0													
297192	41.5		9.7		4.3		403.7		751		25.0		86.0
load=83.0													
297700	41.5		9.9		4.2		411.9		766		25.0		83.0
load=86.0													
298208	41.8		10.1		4.1		423.4		782		25.0		86.0
load=83.0													
298716	41.5		10.2		4.1		422.2		785		25.0		83.0
load=86.0													
299224	41.6		10.2		4.1		425.3		788		25.0		86.0
load=83.0													
299732	41.5		10.3		4.0		426.2		792		25.0		83.0
load=86.0													
300240	41.6		10.3		4.0		429.5		796		25.0		86.0
load=89.0													
300748	41.6		10.4		4.0		431.7		800		25.0		89.0
load=86.0													
301256	41.5		10.4		4.0		431.4		802		25.0		86.0
load=89.0													
301764	41.8		10.4		4.0		433.8		801		25.0		89.0
load=92.0													
302272	41.8		10.4		4.0		433.8		800		25.0		92.0
load=92.0													
302780	41.5		10.4		4.0		430.4		800		25.0		92.0
load=94.6													
303288	41.8		10.4		4.0		433.8		800		25.0		94.6
load=95.0													
303796	41.8		10.4		4.0		433.2		800		25.0		95.0
load=95.0													
304304	41.9		10.4		4.0		435.0		800		25.0		95.0
load=95.0													
304812	41.8		10.4		4.0		432.9		800		25.0		95.0
load=95.0													
305320	41.8		10.4		4.0		432.6		800		25.0		95.0
load=95.0													
305828	41.6		10.4		4.0		432.0		800		25.0		95.0
load=95.0													
306336	41.6		10.4		4.0		432.0		800		25.0		95.0
load=95.0													
306844	41.8		10.4		4.0		433.8		800		25.0		95.0
load=95.0													
307352	41.8		10.4		4.0		433.2		800		25.0		95.0
load=95.0													
307860	41.6		10.4		4.0		431.4		800		25.0		95.0
load=95.0													
308368	41.6		10.4		4.0		432.3		800		25.0		95.0
load=95.0													
308876	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
309384	41.5		10.4		4.0		430.4		800		25.0		95.0
load=95.0													
309892	41.6		10.4		4.0		432.0		800		25.0		95.0
load=95.0													
310400	41.8		10.4		4.0		432.9		800		25.0		95.0
load=95.0													
310908	41.9		10.4		4.0		434.4		800		25.0		95.0
load=95.0													
311416	41.5		10.4		4.0		429.8		800		25.0		95.0
load=95.0													
311924	41.6		10.4		4.0		432.0		800		25.0		95.0
load=95.0													
312432	41.5		10.4		4.0		430.4		800		25.0		95.0
load=95.0													
312940	41.8		10.4		4.0		433.5		800		25.0		95.0
load=95.0													
313448	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
313956	41.8		10.4		4.0		433.5		800		25.0		95.0
load=95.0													
314464	41.8		10.4		4.0		433.2		800		25.0		95.0
load=95.0													
314972	41.8		10.4		4.0		433.5		800		25.0		95.0
load=95.0													
315480	41.5		10.4		4.0		429.8		800		25.0		95.0
load=95.0													
315988	41.6		10.4		4.0		431.4		800		25.0		95.0
load=95.0													
316496	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
317004	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
317512	41.6		10.4		4.0		432.0		800		25.0		95.0
load=95.0													
318020	41.3		10.4		4.0		428.6		800		25.0		95.0
load=95.0													
318528	41.6		10.4		4.0		431.4		800		25.0		95.0
load=95.0													
319036	41.8		10.4		4.0		433.5		800		25.0		95.0
load=95.0													
319544	41.3		10.4		4.0		428.9		800		25.0		95.0
load=95.0													
320052	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
320560	41.5		10.4		4.0		429.8		800		25.0		95.0
load=95.0													
321068	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
321576	41.3		10.4		4.0		428.9		800		25.0		95.0
load=95.0													
322084	41.5		10.4		4.0		430.1		800		25.0		95.0
load=95.0													
322592	41.3		10.4		4.0		428.6		800		25.0		95.0
load=95.0													
323100	41.6		10.4		4.0		431.4		800		25.0		95.0
load=95.0													
323608	41.6		10.4		4.0		432.0		800		25.0		95.0
load=95.0													
324116	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
324624	41.3		10.4		4.0		429.2		800		25.0		95.0
load=95.0													
325132	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
325640	41.5		10.4		4.0		430.1		800		25.0		95.0
load=95.0													
326148	41.9		10.4		4.0		434.7		800		25.0		95.0
load=95.0													
326656	41.6		10.4		4.0		431.1		800		25.0		95.0
load=95.0													
327164	41.5		10.4		4.0		429.8		800		25.0		95.0
load=95.0													
327672	41.5		10.4		4.0		429.8		800		25.0		95.0
load=95.0													
328180	41.5		10.4		4.0		430.1		800		25.0		95.0
load=95.0													
328688	41.3		10.4		4.0		428.6		800		25.0		95.0
load=95.0													
329196	41.8		10.4		4.0		433.2		800		25.0		95.0
load=95.0													
329704	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
330212	41.5		10.4		4.0		430.4		800		25.0		95.0
load=95.0													
330720	41.6		10.4		4.0		432.0		800		25.0		95.0
load=95.0													
331228	41.5		10.4		4.0		430.1		800		25.0		95.0
load=95.0													
331736	41.3		10.4		4.0		428.9		800		25.0		95.0
load=95.0													
332244	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
332752	41.8		10.4		4.0		432.9		800		25.0		95.0
load=95.0													
333260	41.8		10.4		4.0		432.9		800		25.0		95.0
load=95.0													
333768	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
334276	41.5		10.4		4.0		429.8		800		25.0		95.0
load=95.0													
334784	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
335292	41.3		10.4		4.0		428.9		800		25.0		95.0
load=95.0													
335800	41.3		10.4		4.0		428.6		800		25.0		95.0
load=95.0													
336308	41.3		10.4		4.0		428.6		800		25.0		95.0
load=95.0													
336816	41.3		10.4		4.0		428.6		800		25.0		95.0
load=95.0													
337324	41.5		10.4		4.0		430.1		800		25.0		95.0
load=95.0													
337832	41.5		10.4		4.0		430.1		800		25.0		95.0
load=95.0													
338340	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
338848	41.3		10.4		4.0		428.6		800		25.0		95.0
load=95.0													
339356	41.8		10.4		4.0		433.5		800		25.0		95.0
load=95.0													
339864	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
340372	41.5		10.4		4.0		430.1		800		25.0		95.0
load=95.0													
340880	41.6		10.4		4.0		432.0		800		25.0		95.0
load=95.0													
341388	41.6		10.4		4.0		432.3		800		25.0		95.0
load=95.0													
341896	41.9		10.4		4.0		435.0		800		25.0		95.0
load=95.0													
342404	41.5		10.4		4.0		430.1		800		25.0		95.0
load=95.0													
342912	41.2		10.4		4.0		426.8		800		25.0		95.0
load=95.0													
343420	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
343928	41.9		10.4		4.0		434.4		800		25.0		95.0
load=95.0													
344436	41.6		10.4		4.0		431.4		800		25.0		95.0
load=95.0													
344944	41.5		10.4		4.0		429.8		800		25.0		95.0
load=95.0													
345452	41.3		10.4		4.0		428.9		800		25.0		95.0
load=95.0													
345960	41.8		10.4		4.0		433.5		800		25.0		95.0
load=95.0													
346468	41.6		10.4		4.0		431.4		800		25.0		95.0
load=95.0													
346976	41.9		10.4		4.0		434.7		800		25.0		95.0
load=95.0													
347484	41.3		10.4		4.0		428.6		800		25.0		95.0
load=95.0													
347992	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
348500	41.6		10.4		4.0		431.7		800		25.0		95.0
load=95.0													
349008	41.8		10.4		4.0		433.5		800		25.0		95.0
load=95.0													
349516	41.9		10.4		4.0		434.7		800		25.0		95.0
load=95.0													
350024	41.3		10.4		4.0		428.6		800		25.0		95.0
load=95.0													
350532	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
351040	41.5		10.4		4.0		430.4		800		25.0		95.0
load=95.0													
351548	41.6		10.4		4.0		432.0		800		25.0		95.0
load=95.0													
352056	41.6		10.4		4.0		432.0		800		25.0		95.0
load=95.0													
352564	41.3		10.4		4.0		428.6		800		26.0		95.0
load=95.0													
353072	41.3		10.4		4.0		428.6		800		26.0		95.0
load=95.0													
353580	40.0		10.4		3.8		417.0		800		39.0		95.0
load=95.0													
354088	38.7		10.5		3.7		404.7		800		50.0		95.0
load=95.0													
354596	38.1		10.5		3.6		399.4		800		53.0		95.0
load=95.0													
355104	37.8		10.5		3.6		396.3		800		55.0		95.0
load=95.0													
355612	37.4		10.5		3.6		391.7		800		57.0		95.0
load=95.0													
356120	37.7		10.5		3.6		395.0		800		58.0		95.0
load=95.0													
356628	37.7		10.5		3.6		395.9		800		59.0		95.0
load=95.0													
357136	37.5		10.5		3.6		394.1		800		60.0		95.0
load=95.0													
357644	37.1		10.5		3.5		388.6		800		60.0		95.0
load=95.0													
358152	37.1		10.5		3.5		388.9		800		60.0		95.0
load=95.0													
358660	37.2		10.5		3.5		390.7		800		60.0		95.0
load=95.0													
359168	37.4		10.5		3.6		392.5		800		60.0		95.0
load=95.0													
359676	37.4		10.5		3.6		392.2		800		60.0		95.0
load=95.0													
360184	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
360692	36.9		10.5		3.5		387.9		800		60.0		95.0
load=95.0													
361200	37.1		10.5		3.5		389.2		800		60.0		95.0
load=95.0													
361708	37.7		10.5		3.6		395.9		800		60.0		95.0
load=95.0													
362216	37.2		10.5		3.5		390.4		800		60.0		95.0
load=95.0													
362724	37.1		10.5		3.5		388.9		800		60.0		95.0
load=95.0													
363232	37.1		10.5		3.5		389.2		800		60.0		95.0
load=95.0													
363740	37.4		10.5		3.6		392.8		800		60.0		95.0
load=95.0													
364248	37.4		10.5		3.6		392.5		800		60.0		95.0
load=95.0													
364756	37.4		10.5		3.6		392.0		800		60.0		95.0
load=95.0													
365264	36.9		10.5		3.5		387.9		800		60.0		95.0
load=95.0													
365772	36.9		10.5		3.5		388.2		800		60.0		95.0
load=95.0													
366280	37.1		10.5		3.5		389.4		800		60.0		95.0
load=95.0													
366788	37.5		10.5		3.6		394.1		800		60.0		95.0
load=95.0													
367296	37.5		10.5		3.6		394.1		800		60.0		95.0
load=95.0													
367804	36.9		10.5		3.5		387.6		800		60.0		95.0
load=95.0													
368312	37.2		10.5		3.5		391.0		800		60.0		95.0
load=95.0													
368820	37.1		10.5		3.5		389.4		800		60.0		95.0
load=95.0													
369328	37.5		10.5		3.6		394.3		800		60.0		95.0
load=95.0													
369836	37.2		10.5		3.5		391.0		800		60.0		95.0
load=95.0													
370344	37.1		10.5		3.5		388.9		800		60.0		95.0
load=95.0													
370852	37.1		10.5		3.5		388.9		800		60.0		95.0
load=95.0													
371360	37.2		10.5		3.5		390.7		800		60.0		95.0
load=95.0													
371868	37.5		10.5		3.6		393.8		800		60.0		95.0
load=95.0													
372376	37.4		10.5		3.6		392.5		800		60.0		95.0
load=95.0													
372884	37.1		10.5		3.5		388.9		800		60.0		95.0
load=95.0													
373392	37.1		10.5		3.5		389.2		800		60.0		95.0
load=95.0													
373900	37.2		10.5		3.5		390.7		800		60.0		95.0
load=95.0													
374408	37.5		10.5		3.6		393.8		800		60.0		95.0
load=95.0													
374916	37.4		10.5		3.6		392.5		800		60.0		95.0
load=95.0													
375424	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
375932	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
376440	37.4		10.5		3.6		392.2		800		60.0		95.0
load=95.0													
376948	37.5		10.5		3.6		394.3		800		60.0		95.0
load=95.0													
377456	37.4		10.5		3.6		392.2		800		60.0		95.0
load=95.0													
377964	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
378472	37.1		10.5		3.5		389.2		800		60.0		95.0
load=95.0													
378980	37.2		10.5		3.5		390.7		800		60.0		95.0
load=95.0													
379488	37.4		10.5		3.6		392.5		800		60.0		95.0
load=95.0													
379996	37.1		10.5		3.5		389.4		800		60.0		95.0
load=95.0													
380504	37.1		10.5		3.5		388.9		800		60.0		95.0
load=95.0													
381012	36.8		10.5		3.5		386.1		800		60.0		95.0
load=95.0													
381520	37.4		10.5		3.6		392.5		800		60.0		95.0
load=95.0													
382028	37.4		10.5		3.6		392.2		800		60.0		95.0
load=95.0													
382536	37.2		10.5		3.5		391.2		800		60.0		95.0
load=95.0													
383044	37.1		10.5		3.5		388.9		800		60.0		95.0
load=95.0													
383552	36.9		10.5		3.5		387.6		800		60.0		95.0
load=95.0													
384060	37.4		10.5		3.6		392.2		800		60.0		95.0
load=95.0													
384568	37.4		10.5		3.6		392.5		800		60.0		95.0
load=95.0													
385076	37.2		10.5		3.5		390.7		800		60.0		95.0
load=95.0													
385584	37.1		10.5		3.5		389.4		800		60.0		95.0
load=95.0													
386092	37.2		10.5		3.5		390.2		800		60.0		95.0
load=95.0													
386600	37.2		10.5		3.5		391.0		800		60.0		95.0
load=95.0													
387108	37.7		10.5		3.6		395.9		800		60.0		95.0
load=95.0													
387616	37.4		10.5		3.6		392.2		800		60.0		95.0
load=95.0													
388124	36.9		10.5		3.5		387.6		800		60.0		95.0
load=95.0													
388632	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
389140	37.2		10.5		3.5		390.7		800		60.0		95.0
load=95.0													
389648	37.5		10.5		3.6		393.8		800		60.0		95.0
load=95.0													
390156	37.2		10.5		3.5		391.0		800		60.0		95.0
load=95.0													
390664	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
391172	37.2		10.5		3.5		390.2		800		60.0		95.0
load=95.0													
391680	37.4		10.5		3.6		392.5		800		60.0		95.0
load=95.0													
392188	37.4		10.5		3.6		392.8		800		60.0		95.0
load=95.0													
392696	37.2		10.5		3.5		391.0		800		60.0		95.0
load=95.0													
393204	36.6		10.5		3.5		384.3		800		60.0		95.0
