tiempo[ms]V_Panel[V]	I_Panel[A]	R_Carga[Ohms]	P_Panel[W]	G[W/m2]	T[°C]	Load[%]							
391933	39.3		10.1		3.9		395.0		800		60.0		95.0
load=95.0													
392444	38.8		10.1		3.9		390.8		800		60.0		95.0
load=95.0													
392955	38.4		10.0		3.8		384.7		800		60.0		95.0
load=95.0													
393466	38.2		10.0		3.8		383.0		800		60.0		95.0
load=95.0													
393977	39.1		10.0		3.9		391.8		800		60.0		95.0
load=95.0													
394488	39.6		10.1		3.9		397.9		800		60.0		95.0
load=95.0													
394999	39.4		10.0		3.9		395.0		800		60.0		95.0
load=95.0													
395510	37.9		10.0		3.8		380.0		800		60.0		95.0
load=95.0													
396021	38.1		10.0		3.8		381.2		800		60.0		95.0
load=95.0													
396532	39.1		10.0		3.9		392.9		800		60.0		95.0
load=95.0													
397043	39.6		10.1		3.9		397.9		800		60.0		95.0
load=95.0													
397554	38.8		10.0		3.9		389.9		800		60.0		95.0
load=95.0													
398065	38.4		10.0		3.8		384.7		800		60.0		95.0
load=95.0													
398576	37.7		10.0		3.8		377.7		800		60.0		95.0
load=95.0													
399087	39.0		10.0		3.9		391.5		800		60.0		95.0
load=95.0													
399598	39.1		10.1		3.9		393.2		800		60.0		95.0
load=95.0													
400109	39.4		10.1		3.9		396.4		800		60.0		95.0
load=95.0													
400620	37.9		10.0		3.8		379.8		800		59.0		95.0
load=95.0													
401131	39.0		10.0		3.9		390.6		800		55.0		95.0
load=95.0													
401642	40.9		10.0		4.1		407.9		800		42.0		95.0
load=95.0													
402153	41.5		10.0		4.1		414.3		800		40.0		95.0
load=95.0													
402664	41.5		9.9		4.2		412.5		800		36.0		95.0
load=95.0													
403175	41.8		9.9		4.2		413.6		800		23.0		95.0
load=95.0													
403686	42.5		9.9		4.3		420.2		800		22.0		95.0
load=95.0													
404197	42.2		9.9		4.3		417.7		800		24.0		95.0
load=95.0													
404708	42.8		9.9		4.3		425.3		800		25.0		95.0
load=95.0													
405219	44.0		9.9		4.4		436.0		800		25.0		95.0
load=95.0													
405730	43.1		9.9		4.4		425.7		800		25.0		95.0
load=95.0													
406241	43.1		9.9		4.3		427.0		800		25.0		95.0
load=95.0													
406752	44.0		9.9		4.4		436.7		800		25.0		95.0
load=95.0													
407263	43.4		9.9		4.4		431.2		800		25.0		95.0
load=95.0													
407774	43.1		9.9		4.3		427.0		800		25.0		95.0
load=95.0													
408285	41.9		9.9		4.2		414.7		800		25.0		95.0
load=95.0													
408796	42.9		9.9		4.3		424.6		800		25.0		95.0
load=95.0													
409307	43.0		9.9		4.3		426.5		800		25.0		95.0
load=95.0													
409818	43.7		9.9		4.4		433.8		800		25.0		95.0
load=95.0													
410329	42.8		9.9		4.3		425.3		800		25.0		95.0
load=95.0													
410840	41.6		9.9		4.2		411.5		800		25.0		95.0
load=95.0													
411351	42.9		9.9		4.3		424.9		800		25.0		95.0
load=95.0													
411862	43.5		9.9		4.4		431.7		800		25.0		95.0
load=95.0													
412373	44.1		9.9		4.4		438.4		800		25.0		95.0
load=95.0													
412884	44.0		9.9		4.4		436.0		800		25.0		95.0
load=95.0													
413395	41.8		9.9		4.2		413.9		800		25.0		95.0
load=95.0													
413906	42.4		9.9		4.3		419.5		800		25.0		95.0
load=95.0													
414417	43.4		9.9		4.4		430.5		800		25.0		95.0
load=95.0													
414928	44.8		9.9		4.5		445.7		800		25.0		95.0
load=95.0													
415439	42.9		9.9		4.3		426.2		800		25.0		95.0
load=95.0													
415950	42.8		9.9		4.3		423.8		800		25.0		95.0
load=95.0													
416461	42.8		9.9		4.3		423.5		800		25.0		95.0
load=95.0													
416972	43.2		9.9		4.4		428.8		800		25.0		95.0
load=95.0													
417483	43.7		9.9		4.4		434.4		800		25.0		95.0
load=95.0													
417994	42.6		9.9		4.3		423.6		800		25.0		95.0
load=95.0													
418505	42.6		9.9		4.3		422.1		800		25.0		95.0
load=95.0													
419016	43.5		9.9		4.4		430.7		800		25.0		95.0
load=95.0													
419527	43.1		9.9		4.3		427.3		800		25.0		95.0
load=95.0													
420038	43.8		9.9		4.4		435.8		800		25.0		95.0
load=95.0													
420549	43.5		9.9		4.4		432.0		800		25.0		95.0
load=95.0													
421060	43.1		9.9		4.3		427.3		800		25.0		95.0
load=95.0													
421571	42.2		9.9		4.3		418.9		800		25.0		95.0
load=95.0													
422082	42.9		9.9		4.3		426.2		800		25.0		95.0
load=95.0													
422593	43.1		9.9		4.3		427.6		800		25.0		95.0
load=95.0													
423104	42.9		9.9		4.3		425.7		800		25.0		95.0
load=95.0													
423615	42.2		9.9		4.3		417.3		800		25.0		95.0
load=95.0													
424126	42.8		9.9		4.3		424.1		800		25.0		95.0
load=95.0													
424637	42.8		9.9		4.3		424.7		800		25.0		95.0
load=95.0													
425148	43.7		9.9		4.4		433.4		800		25.0		95.0
load=95.0													
425659	42.9		9.9		4.3		426.8		800		25.0		95.0
load=95.0													
426170	42.5		9.9		4.3		420.6		800		25.0		95.0
load=95.0													
426681	41.5		9.9		4.2		410.1		800		25.0		95.0
load=95.0													
427192	44.2		9.9		4.5		439.6		800		25.0		95.0
load=95.0													
427703	42.5		9.9		4.3		422.4		800		25.0		95.0
load=95.0													
428214	42.2		9.9		4.3		417.7		800		25.0		95.0
load=95.0													
428725	43.4		9.9		4.4		428.9		800		25.0		95.0
load=95.0													
429236	42.5		9.9		4.3		420.2		800		25.0		95.0
load=95.0													
429747	43.5		9.9		4.4		431.3		800		25.0		95.0
load=95.0													
430258	44.0		9.9		4.4		436.3		800		25.0		95.0
load=95.0													
430769	43.7		9.9		4.4		433.8		800		25.0		95.0
load=95.0													
431280	42.8		9.9		4.3		423.8		800		25.0		95.0
load=95.0													
431791	43.5		9.9		4.4		431.7		800		25.0		95.0
load=95.0													
432302	43.7		9.9		4.4		433.4		800		25.0		95.0
load=95.0													
432813	43.4		9.9		4.4		430.5		800		25.0		95.0
load=95.0													
433324	42.8		9.9		4.3		424.7		800		25.0		95.0
load=95.0													
433835	42.6		9.9		4.3		421.7		800		25.0		95.0
load=95.0													
434346	42.8		9.9		4.3		423.8		800		25.0		95.0
load=95.0													
434857	43.7		9.9		4.4		434.1		800		25.0		95.0
load=95.0													
435368	44.1		9.9		4.4		438.4		800		25.0		95.0
load=95.0													
435879	42.6		9.9		4.3		422.3		800		25.0		95.0
load=95.0													
436390	42.6		9.9		4.3		422.3		800		25.0		95.0
load=95.0													
436901	42.6		9.9		4.3		421.4		800		25.0		95.0
load=95.0													
437412	43.2		10.0		4.3		430.3		800		25.0		95.0
load=95.0													
437923	42.8		9.9		4.3		425.0		800		25.0		95.0
load=95.0													
438434	43.4		9.9		4.4		430.2		800		25.0		95.0
load=95.0													
438945	42.5		9.9		4.3		419.6		800		25.0		95.0
load=95.0													
439456	42.9		9.9		4.3		424.6		800		25.0		95.0
load=95.0													
439967	44.0		9.9		4.4		436.7		800		25.0		95.0
load=95.0													
440478	43.2		9.9		4.3		429.7		800		25.0		95.0
load=95.0													
440989	42.1		9.9		4.3		415.9		800		25.0		95.0
load=95.0													
441500	42.2		9.9		4.3		417.3		800		25.0		95.0
load=95.0													
442011	42.2		9.9		4.3		418.3		800		25.0		95.0
load=95.0													
442522	42.6		9.9		4.3		423.6		800		25.0		95.0
load=95.0													
443033	44.5		9.9		4.5		442.8		800		25.0		95.0
load=95.0													
443544	42.3		9.9		4.3		419.4		800		25.0		95.0
load=95.0													
444055	42.5		9.9		4.3		420.7		800		25.0		95.0
load=95.0													
444566	43.1		9.9		4.4		426.4		800		25.0		95.0
load=95.0													
445077	43.2		9.9		4.4		429.4		800		25.0		95.0
load=95.0													
445588	43.7		9.9		4.4		432.2		800		25.0		95.0
load=95.0													
446099	42.9		9.9		4.3		426.2		800		25.0		95.0
load=95.0													
446610	42.6		9.9		4.3		422.9		800		25.0		95.0
load=95.0													
447121	43.1		9.9		4.3		426.7		800		25.0		95.0
load=95.0													
447632	43.2		9.9		4.3		429.7		800		25.0		95.0
load=95.0													
448143	43.5		9.9		4.4		432.0		800		25.0		95.0
load=95.0													
448654	42.3		9.9		4.3		419.9		800		25.0		95.0
load=95.0													
449165	42.9		9.9		4.3		424.6		800		25.0		95.0
load=95.0													
449676	42.8		9.9		4.3		423.5		800		25.0		95.0
load=95.0													
450187	44.0		9.9		4.4		436.7		800		25.0		95.0
load=95.0													
450698	42.8		9.9		4.3		425.3		800		25.0		95.0
load=95.0													
451209	42.3		9.9		4.3		420.3		800		25.0		95.0
load=95.0													
451720	41.2		9.9		4.2		408.1		800		25.0		95.0
load=95.0													
452231	41.9		9.9		4.2		414.4		800		25.0		95.0
load=95.0													
452742	44.0		9.9		4.4		436.7		800		25.0		95.0
load=95.0													
453253	42.9		9.9		4.3		426.5		800		25.0		95.0
load=95.0													
453764	42.5		9.9		4.3		420.9		800		25.0		95.0
load=95.0													
454275	41.8		9.9		4.2		413.0		800		25.0		95.0
load=95.0													
454786	44.1		9.9		4.4		437.1		800		25.0		95.0
load=95.0													
455297	43.8		9.9		4.4		434.2		800		25.0		95.0
load=95.0													
455808	43.5		9.9		4.4		431.7		800		25.0		95.0
load=95.0													
456319	43.2		9.9		4.4		427.5		800		25.0		95.0
load=95.0													
456830	41.9		9.9		4.2		415.4		800		25.0		95.0
load=95.0													
457341	42.3		9.9		4.3		419.7		800		25.0		95.0
load=95.0													
457852	43.5		9.9		4.4		432.3		800		25.0		95.0
load=95.0													
458363	43.7		9.9		4.4		434.4		800		25.0		95.0
load=94.5													
458874	43.2		9.9		4.4		428.1		800		25.0		94.5
load=95.0													
459385	42.3		9.9		4.3		419.1		800		25.0		95.0
load=95.0													
459896	42.6		9.9		4.3		422.9		800		25.0		95.0
load=95.0													
460407	43.2		9.9		4.3		429.1		800		25.0		95.0
load=95.0													
460918	43.7		9.9		4.4		433.4		800		25.0		95.0
load=95.0													
461429	42.2		9.9		4.3		418.6		800		25.0		95.0
load=95.0													
461940	42.3		9.9		4.3		420.0		800		25.0		95.0
load=95.0													
462451	43.1		9.9		4.3		427.9		800		25.0		95.0
load=95.0													
462962	43.8		9.9		4.4		435.5		800		25.0		95.0
load=95.0													
463473	43.1		9.9		4.3		427.3		800		25.0		95.0
load=95.0													
463984	42.8		9.9		4.3		423.8		800		25.0		95.0
load=95.0													
464495	41.3		9.9		4.2		409.6		800		25.0		95.0
load=95.0													
465006	42.9		9.9		4.3		426.1		800		25.0		95.0
load=95.0													
465517	43.7		9.9		4.4		432.8		800		25.0		95.0
load=95.0													
466028	42.8		9.9		4.3		425.0		800		25.0		95.0
load=95.0													
466539	42.5		9.9		4.3		420.9		800		25.0		95.0
load=95.0													
467050	42.2		9.9		4.3		418.3		800		25.0		95.0
load=95.0													
467561	42.3		9.9		4.3		419.4		800		25.0		95.0
load=95.0													
468072	44.1		9.9		4.4		437.8		800		25.0		95.0
load=95.0													
468583	43.4		9.9		4.4		430.2		800		25.0		95.0
load=95.0													
469094	42.2		9.9		4.3		417.3		800		25.0		95.0
load=95.0													
469605	42.5		9.9		4.3		420.3		800		25.0		95.0
load=95.0													
470116	43.2		9.9		4.4		429.1		800		25.0		95.0
load=95.0													
470627	43.2		10.0		4.3		430.3		800		25.0		95.0
load=95.0													
471138	43.8		9.9		4.4		434.9		800		25.0		95.0
load=95.0													
471649	42.8		9.9		4.3		424.1		800		25.0		95.0
load=95.0													
472160	42.8		9.9		4.3		423.1		800		25.0		95.0
load=95.0													
472671	43.7		9.9		4.4		433.4		800		25.0		95.0
load=95.0													
473182	43.5		9.9		4.4		432.9		800		25.0		95.0
load=95.0													
473693	43.1		9.9		4.3		427.6		800		25.0		95.0
load=95.0													
474204	42.6		9.9		4.3		421.6		800		25.0		95.0
load=95.0													
474715	41.8		9.9		4.2		413.6		800		25.0		95.0
load=95.0													
475226	44.1		9.9		4.5		436.8		800		25.0		95.0
load=95.0													
475737	44.1		9.9		4.4		437.5		800		25.0		95.0
load=95.0													
476248	42.9		9.9		4.3		425.5		800		25.0		95.0
load=95.0													
476759	43.1		9.9		4.4		426.0		800		25.0		95.0
load=95.0													
477270	41.8		9.9		4.2		413.9		800		25.0		95.0
load=95.0													
477781	41.9		9.9		4.2		415.7		800		25.0		95.0
load=95.0													
478292	44.1		9.9		4.4		437.8		800		25.0		95.0
load=95.0													
478803	42.8		9.9		4.3		425.0		800		25.0		95.0
load=95.0													
479314	43.5		9.9		4.4		430.4		800		25.0		95.0
load=95.0													
479825	41.8		9.9		4.2		413.9		800		25.0		95.0
load=95.0													
480336	43.4		9.9		4.4		429.6		800		25.0		95.0
load=95.0													
480847	44.2		10.0		4.4		440.5		800		25.0		95.0
