tiempo[ms]V_Panel[V]	I_Panel[A]	R_Carga[Ohms]	P_Panel[W]	G[W/m2]	T[°C]	Load[%]							
load=95.0													
197111	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
197619	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
198127	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
198635	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
199143	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
199651	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
200159	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
200667	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
201175	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
201683	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
202191	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
202699	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
203207	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
203715	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
204223	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
204731	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
205239	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
205747	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
206255	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
206763	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
207271	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
207779	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
208287	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
208795	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
209303	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
209811	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
210319	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
210827	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
211335	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
211843	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
212351	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
212859	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
213367	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
213875	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
214383	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
214891	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
215399	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
215907	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
216415	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
216923	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
217431	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
217939	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
218447	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
218955	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
219463	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
219971	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
220479	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
220987	41.3		10.4		4.0		428.0		799		25.0		95.0
load=92.0													
221495	41.3		10.3		4.0		425.6		795		25.0		92.0
load=89.0													
222003	41.3		10.1		4.1		417.4		778		25.0		89.0
load=86.0													
222511	41.3		9.9		4.2		409.3		764		25.0		86.0
load=83.0													
223019	41.3		9.7		4.3		401.1		749		25.0		83.0
load=80.0													
223527	41.3		9.5		4.3		393.5		735		25.0		80.0
load=77.0													
224035	41.3		9.3		4.4		385.6		720		25.0		77.0
load=74.0													
224543	41.3		9.2		4.5		378.1		706		25.0		74.0
load=71.0													
225051	41.3		9.0		4.6		370.5		692		25.0		71.0
load=68.0													
225559	41.3		8.7		4.7		361.4		675		25.0		68.0
load=65.0													
226067	41.3		8.6		4.8		354.5		662		25.0		65.0
load=62.0													
226575	41.3		8.4		4.9		346.0		646		25.0		62.0
load=59.0													
227083	41.3		8.2		5.0		338.4		632		25.0		59.0
load=56.0													
227591	41.3		8.0		5.2		330.9		618		25.0		56.0
load=53.0													
228099	41.3		7.8		5.3		323.0		603		25.0		53.0
load=50.0													
228607	41.3		7.6		5.4		314.2		587		25.0		50.0
load=47.0													
229115	41.3		7.4		5.6		306.3		572		25.0		47.0
load=44.0													
229623	41.3		7.2		5.7		298.8		558		25.0		44.0
load=41.0													
230131	41.3		7.0		5.9		291.2		544		25.0		41.0
load=38.0													
230639	41.3		6.9		6.0		283.9		530		25.0		38.0
load=35.0													
231147	41.3		6.7		6.2		275.8		515		25.0		35.0
load=32.0													
231655	41.3		6.5		6.4		267.3		499		25.0		32.0
load=29.0													
232163	41.3		6.3		6.6		259.7		485		25.0		29.0
load=26.0													
232671	41.3		6.1		6.8		251.5		470		25.0		26.0
load=23.0													
233179	41.3		5.9		7.0		244.3		456		25.0		23.0
load=20.0													
233687	41.3		5.7		7.2		236.1		441		25.0		20.0
load=17.0													
234195	41.3		5.5		7.5		228.5		427		25.0		17.0
load=14.0													
234703	41.3		5.3		7.7		220.5		411		25.0		14.0
load=11.0													
235211	41.3		5.1		8.0		212.2		396		25.0		11.0
load=8.0													
235719	41.3		5.0		8.3		204.6		382		25.0		8.0
load=5.0													
236227	41.3		4.8		8.7		196.5		367		25.0		5.0
load=5.0													
236735	41.3		4.6		9.0		189.2		353		25.0		5.0
load=5.0													
237243	41.3		4.4		9.4		181.0		338		25.0		5.0
load=5.0													
237751	41.3		4.2		9.8		173.4		324		25.0		5.0
load=5.0													
238259	41.3		4.1		10.1		168.6		315		25.0		5.0
load=5.0													
238767	41.3		4.1		10.2		167.7		313		25.0		5.0
load=5.0													
239275	41.3		4.0		10.3		165.6		309		25.0		5.0
load=5.0													
239783	41.3		3.8		10.8		158.0		295		25.0		5.0
load=5.0													
240291	41.3		3.8		10.8		158.0		295		25.0		5.0
load=5.0													
240799	41.3		3.8		10.7		158.9		297		25.0		5.0
load=5.0													
241307	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.0													
241815	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.0													
242323	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.0													
242831	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.0													
243339	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.0													
243847	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.0													
244355	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.0													
244863	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.0													
245371	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.0													
245879	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.3													
246387	41.3		3.9		10.6		160.7		300		25.0		5.3
load=5.6													
246895	41.3		3.9		10.6		160.7		300		25.0		5.6
load=6.0													
247403	41.3		3.9		10.6		160.7		300		25.0		6.0
load=6.4													
247911	41.3		3.9		10.6		160.7		300		25.0		6.4
load=6.9													
248419	41.3		3.9		10.6		160.7		300		25.0		6.9
load=7.3													
248927	41.3		3.9		10.6		160.7		300		25.0		7.3
load=7.7													
249435	41.3		3.9		10.6		160.7		300		25.0		7.7
load=8.2													
249943	41.3		3.9		10.6		160.7		300		25.0		8.2
load=8.7													
250451	41.3		3.9		10.6		160.7		300		25.0		8.7
load=9.1													
250959	41.3		3.9		10.6		160.7		300		25.0		9.1
load=9.6													
251467	41.3		3.9		10.6		160.7		300		25.0		9.6
load=10.1													
251975	41.3		3.9		10.6		160.7		300		25.0		10.1
load=10.5													
252483	41.3		3.9		10.6		160.7		300		25.0		10.5
load=11.0													
252991	41.3		3.9		10.6		160.7		300		25.0		11.0
load=11.5													
253499	41.3		3.9		10.6		160.7		300		25.0		11.5
load=11.9													
254007	41.3		3.9		10.6		160.7		300		25.0		11.9
load=12.4													
254515	41.3		3.9		10.6		160.7		300		25.0		12.4
load=12.9													
255023	41.3		3.9		10.6		160.7		300		25.0		12.9
load=13.3													
255531	41.3		3.9		10.6		160.7		300		25.0		13.3
load=13.8													
256039	41.3		3.9		10.6		160.7		300		25.0		13.8
load=14.3													
256547	41.3		3.9		10.6		160.7		300		25.0		14.3
load=14.8													
257055	41.3		3.9		10.6		160.7		300		25.0		14.8
load=15.2													
257563	41.3		3.9		10.6		160.7		300		25.0		15.2
load=15.7													
258071	41.3		3.9		10.6		160.7		300		25.0		15.7
load=16.2													
258579	41.3		3.9		10.6		160.7		300		25.0		16.2
load=16.6													
259087	41.3		3.9		10.6		160.7		300		25.0		16.6
load=17.1													
259595	41.3		3.9		10.6		160.7		300		25.0		17.1
load=17.6													
260103	41.3		3.9		10.6		160.7		300		25.0		17.6
load=18.1													
260611	41.3		3.9		10.6		160.7		300		25.0		18.1
load=18.5													
261119	41.3		3.9		10.6		160.7		300		25.0		18.5
load=19.0													
261627	41.3		3.9		10.6		160.7		300		25.0		19.0
load=19.5													
262135	41.3		3.9		10.6		160.7		300		25.0		19.5
load=19.9													
262643	41.3		3.9		10.6		160.7		300		25.0		19.9
load=20.4													
263151	41.3		3.9		10.6		160.7		300		25.0		20.4
load=20.9													
263659	41.3		3.9		10.6		160.7		300		25.0		20.9
load=21.3													
264167	41.3		3.9		10.6		160.7		300		25.0		21.3
load=21.8													
264675	41.3		3.9		10.6		160.7		300		25.0		21.8
load=22.3													
265183	41.3		3.9		10.6		160.7		300		25.0		22.3
load=22.8													
265691	41.3		3.9		10.6		160.7		300		25.0		22.8
load=23.2													
266199	41.3		3.9		10.6		160.7		300		25.0		23.2
load=23.7													
266707	41.3		3.9		10.6		160.7		300		25.0		23.7
load=24.2													
267215	41.3		3.9		10.6		160.7		300		25.0		24.2
load=24.6													
267723	41.3		3.9		10.6		160.7		300		25.0		24.6
load=25.1													
268231	41.3		3.9		10.6		160.7		300		25.0		25.1
load=25.6													
268739	41.3		3.9		10.6		160.7		300		25.0		25.6
load=26.1													
269247	41.3		3.9		10.6		160.7		300		25.0		26.1
load=26.5													
269755	41.3		3.9		10.6		160.7		300		25.0		26.5
load=27.0													
270263	41.3		3.9		10.6		160.7		300		25.0		27.0
load=27.5													
270771	41.3		3.9		10.6		160.7		300		25.0		27.5
load=27.9													
271279	41.3		3.9		10.6		160.7		300		25.0		27.9
load=28.4													
271787	41.3		3.9		10.6		160.7		300		25.0		28.4
load=28.9													
272295	41.3		3.9		10.6		160.7		300		25.0		28.9
load=29.3													
272803	41.3		3.9		10.6		160.7		300		25.0		29.3
load=29.8													
273311	41.3		3.9		10.6		160.7		300		25.0		29.8
load=30.3													
273819	41.3		3.9		10.6		160.7		300		25.0		30.3
load=30.8													
274327	41.3		3.9		10.6		160.7		300		25.0		30.8
load=31.2													
274835	41.3		3.9		10.6		160.7		300		25.0		31.2
load=31.7													
275343	41.3		3.9		10.6		160.7		300		25.0		31.7
load=32.2													
275851	41.3		3.9		10.6		160.7		300		25.0		32.2
load=32.6													
276359	41.3		3.9		10.6		160.7		300		25.0		32.6
load=33.1													
276867	41.3		3.9		10.6		160.7		300		25.0		33.1
load=33.6													
277375	41.3		3.9		10.6		160.7		300		25.0		33.6
load=34.1													
277883	41.3		3.9		10.6		160.7		300		25.0		34.1
load=34.5													
278391	41.3		3.9		10.6		160.7		300		25.0		34.5
load=35.0													
278899	41.3		3.9		10.6		160.7		300		25.0		35.0
load=35.5													
279407	41.3		3.9		10.6		160.7		300		25.0		35.5
load=35.9													
279915	41.3		3.9		10.6		160.7		300		25.0		35.9
load=36.4													
280423	41.3		3.9		10.6		160.7		300		25.0		36.4
load=38.0													
280931	41.3		3.9		10.6		161.3		301		25.0		38.0
load=41.0													
281439	41.3		4.0		10.4		164.4		307		25.0		41.0
load=44.0													
281947	41.3		4.2		9.9		171.9		321		25.0		44.0
load=47.0													
282455	41.3		4.4		9.5		180.4		337		25.0		47.0
load=50.0													
282963	41.3		4.6		9.1		188.6		352		25.0		50.0
load=53.0													
283471	41.3		4.7		8.7		195.8		366		25.0		53.0
load=56.0													
283979	41.3		4.9		8.4		204.0		381		25.0		56.0
load=59.0													
284487	41.3		5.1		8.1		211.6		395		25.0		59.0
load=62.0													
284995	41.3		5.3		7.8		219.5		410		25.0		62.0
load=65.0													
285503	41.3		5.5		7.5		227.2		425		25.0		65.0
load=68.0													
286011	41.3		5.7		7.2		235.5		440		25.0		68.0
load=71.0													
286519	41.3		5.9		7.0		243.1		454		25.0		71.0
load=74.0													
287027	41.3		6.1		6.8		251.2		469		25.0		74.0
load=77.0													
287535	41.3		6.3		6.6		259.1		484		25.0		77.0
load=80.0													
288043	41.3		6.5		6.4		266.7		498		25.0		80.0
load=83.0													
288551	41.3		6.6		6.2		274.2		512		25.0		83.0
load=86.0													
289059	41.3		6.8		6.0		282.7		528		25.0		86.0
load=89.0													
289567	41.3		7.0		5.9		290.9		543		25.0		89.0
load=92.0													
290075	41.3		7.2		5.7		298.2		557		25.0		92.0
load=95.0													
290583	41.3		7.4		5.6		306.3		572		25.0		95.0
load=95.0													
291091	41.3		7.6		5.4		314.2		587		25.0		95.0
load=95.0													
291599	41.3		7.8		5.3		321.8		601		25.0		95.0
load=95.0													
292107	41.3		8.0		5.2		330.5		617		25.0		95.0
load=95.0													
292615	41.3		8.2		5.1		337.8		631		25.0		95.0
load=95.0													
293123	41.3		8.4		4.9		346.0		646		25.0		95.0
load=95.0													
293631	41.3		8.6		4.8		353.6		660		25.0		95.0
load=95.0													
294139	41.3		8.7		4.7		361.4		675		25.0		95.0
load=95.0													
294647	41.3		8.9		4.6		369.0		689		25.0		95.0
load=95.0													
295155	41.3		9.1		4.5		377.5		705		25.0		95.0
load=95.0													
295663	41.3		9.3		4.4		385.6		720		25.0		95.0
load=95.0													
296171	41.3		9.5		4.3		393.2		734		25.0		95.0
load=95.0													
296679	41.3		9.7		4.3		401.1		749		25.0		95.0
load=95.0													
297187	41.3		9.9		4.2		408.6		763		25.0		95.0
load=95.0													
297695	41.3		10.1		4.1		416.5		778		25.0		95.0
load=95.0													
298203	41.3		10.2		4.0		422.0		788		25.0		95.0
load=95.0													
298711	41.3		10.2		4.0		422.6		789		25.0		95.0
load=95.0													
299219	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
299727	41.3		10.4		4.0		428.9		801		25.0		95.0
load=95.0													
300235	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
300743	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
301251	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
301759	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
302267	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
302775	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
303283	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
303791	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
304299	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
304807	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
305315	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
305823	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
306331	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
306839	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
307347	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
307855	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
308363	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
308871	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
309379	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
309887	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
310395	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
310903	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
311411	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
311919	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
312427	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
312935	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
313443	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
313951	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
314459	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
314967	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
315475	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
315983	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
316491	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
316999	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
317507	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
318015	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
318523	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
319031	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
319539	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
320047	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
320555	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
321063	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
321571	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
322079	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
322587	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
323095	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
323603	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
324111	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
324619	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
325127	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
325635	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
326143	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
326651	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
327159	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
327667	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
328175	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
328683	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
329191	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
329699	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
330207	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
330715	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
331223	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
331731	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
332239	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
332747	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
333255	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
333763	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
334271	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
334779	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
335287	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
335795	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
336303	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
336811	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
337319	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
337827	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
338335	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
338843	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
339351	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
339859	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
340367	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
340875	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
341383	41.2		10.4		4.0		427.1		800		26.0		95.0
load=95.0													
341891	40.7		10.4		3.9		422.8		800		29.0		95.0
load=95.0													
342399	39.1		10.4		3.7		408.1		800		43.0		95.0
load=95.0													
342907	38.1		10.5		3.6		398.5		800		51.0		95.0
load=95.0													
343415	37.8		10.5		3.6		395.7		800		53.0		95.0
load=95.0													
343923	37.5		10.5		3.6		393.2		800		56.0		95.0
load=95.0													
344431	37.1		10.5		3.5		388.9		800		59.0		95.0
load=95.0													
344939	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
345447	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
345955	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
346463	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
346971	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
347479	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
347987	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
348495	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
349003	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
349511	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
350019	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
350527	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
351035	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
351543	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
352051	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
352559	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
353067	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
353575	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
354083	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
354591	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
355099	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
355607	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
356115	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
356623	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
357131	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
357639	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
358147	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
358655	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
359163	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
359671	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
360179	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
360687	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
361195	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
361703	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
362211	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
362719	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
363227	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
363735	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
364243	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
364751	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
365259	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
365767	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
366275	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
366783	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
367291	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
367799	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
368307	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
368815	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
369323	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
369831	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
370339	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
370847	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
371355	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
371863	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
372371	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
372879	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
373387	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
373895	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
374403	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
374911	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
375419	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
375927	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
376435	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
376943	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
377451	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
377959	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
378467	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
378975	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
379483	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
379991	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
380499	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
381007	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
381515	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
382023	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
382531	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
383039	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
383547	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
384055	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
384563	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
385071	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
385579	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
386087	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
386595	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
387103	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
387611	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
388119	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
388627	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
389135	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
389643	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
390151	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
390659	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
391167	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
391675	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
392183	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
392691	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
393199	36.9		10.5		3.5		387.4		800		60.0		95.0
